,SPATIAL_ID,greenness_mean,greenness_median,greenness_std
0,db18d467-0bc4-4278-9b82-9755c5f36e74,420.7647596621046,401.75665283203125,126.687249480109
1,43b81a0b-c4f8-4233-a722-16c99b2f65a1,479.4296625834182,458.42779541015625,145.89794098835202
2,5bce13ba-ee4b-4d8b-9193-e83a73dab225,322.8258070373535,312.61595153808594,114.77143268559479
3,75278bfe-435b-4a9d-8ae0-5e820a9e9537,335.30486556124094,318.60595703125,99.3897002841159
4,a846dec5-61f9-4b93-b206-50b4b48f85f7,309.50800118927197,302.8004913330078,96.60122449925423
5,70748bd2-8877-4ce1-916b-1539e1743398,415.82854510786194,413.0806884765625,104.84652396424336
6,1ec506d9-7038-4855-af8c-4a7e8835e445,429.94417923031654,427.8028869628906,71.9819926719128
7,06205c22-4629-4094-b1ec-6c5fe31ff604,329.20527409572225,324.66900634765625,116.04098040541967
8,45257adc-ae04-4e8b-9b34-21a782a7174b,482.09993353496026,473.4964904785156,91.01183673437527
9,88eae3e8-1686-4239-abb8-c2d802ce7398,571.2404285260101,558.6914672851562,173.7867024800805
10,a9def17a-bafa-43a5-ae1d-88398a1270a2,394.6456514819672,390.1831970214844,138.7999395062533
11,83ad9af6-c41c-4c63-b41a-d15c0b02cd44,316.2846955999813,293.5295104980469,141.3522633837253
12,228d50ee-7fb1-45ad-bcee-d98898c50deb,324.2133489982428,309.0903015136719,124.20300884834867
